cell_key,cilium_length_um,centriole_dist_um,nucleus_volume_um3
N:198586,,,139.88
N:566842,,,38.76
N:308194,,,239.52
N:456928,,,234.86
N:467761,,,90.51
N:295879,,,303.1
N:258655,,,212.78
N:348951,,,88.0
N:196756,,,202.0
N:159134,,,223.31
N:520052,,,359.55
N:501383,,,257.41
N:700208,,,277.46
N:434731,,,262.92
N:659602,,,266.02
N:286729,,4.12,59.06
N:679969,,,124.16
N:306046,,,304.31
N:428821,,,107.67
N:301690,,,291.12
N:593598,,,279.62
N:92265,,,183.63
N:187054,,,96.09
N:454066,,,105.07
N:266310,,,96.39
N:567071,,,122.59
N:551249,,,156.89
N:368483,,,317.6
N:223062,,1.34,56.39
N:328427,,,281.44
N:426054,,,248.28
N:422215,,,324.04
N:152888,,,188.51
N:676367,,,93.34
N:586835,,,394.59
N:397185,,,224.0
N:487537,,,281.68
N:372648,,3.46,72.87
N:493820,,,54.47
N:232838,,,51.2
N:503350,,,70.29
N:635322,,5.45,50.58
N:228422,,,232.35
N:369269,,,444.11
N:473661,,,155.85
N:611622,,,313.67
N:533260,,,291.61
N:399689,,,383.67
N:420381,,,233.19
N:337118,,,48.97
N:510269,2.07,1.87,53.1
N:257572,,,265.0
N:764245,,,117.8
N:226770,,,270.41
N:258490,,,50.76
N:452919,,,206.52
N:731776,,,106.8
N:161439,,,220.94
N:21713,,,245.2
N:365062,,,234.66
N:585944,,,330.39
N:296948,,,257.76
N:376993,,,279.76
N:358541,,,344.11
N:666247,,,240.51
N:502342,,,116.88
N:677919,,,145.35
N:225815,,,144.31
N:599446,,,104.86
N:676490,,,43.16
N:501116,,,240.41
N:487699,,,291.97
N:678837,,,147.81
N:762808,,,281.49
N:566582,,,311.65
N:74009,,,298.73
N:288821,,,108.04
N:619445,,,144.49
N:453769,,,284.51
N:370192,,,277.38
N:609644,,,427.78
N:78438,,,509.79
N:564024,,,223.05
N:452108,,,56.13
N:621061,,,171.83
N:308086,,,262.43
N:490997,,7.19,57.52
N:360858,,,216.84
N:68865,,,307.07
N:422006,,,319.98
N:586343,,,251.62
N:580980,,,351.08
N:177552,,,149.61
N:306450,,,235.47
N:534365,,,355.56
N:270352,,,256.1
N:230610,,,351.99
N:341016,,,399.28
N:406339,,,307.4
N:284234,,,32.84
N:415230,,,32.13
N:240911,,,72.84
N:582770,,,392.61
N:26648,,,297.0
N:80670,,,52.52
N:535079,2.22,3.47,54.76
N:292575,,,355.92
N:19402,,1.73,44.25
N:132169,,,325.4
N:57533,,8.0,26.45
N:674377,,,151.45
N:759377,3.5,2.79,148.84
N:12993,,,200.75
N:600735,,,147.57
N:227752,,,250.46
N:401834,,,48.58
N:169806,,,138.85
N:453904,,,255.99
N:194720,,,248.33
N:380304,,,174.76
N:505775,,,63.96
N:666185,,,363.55
N:455903,,,370.47
N:222921,,,282.53
N:191592,,,278.9
N:582710,,,318.93
N:234208,,,216.44
N:172078,,,296.66
N:132637,,4.24,45.11
N:65175,,,185.2
N:660451,,,85.92
N:592852,,,108.27
N:769240,,,95.1
N:423924,,,299.67
N:160216,,,271.08
N:699270,,,403.79
N:482313,,5.75,81.93
N:307183,,,116.75
N:679101,,,45.81
N:593287,,,119.51
N:76037,,,251.14
N:104867,,,303.45
N:303687,,3.84,41.38
N:653457,,,327.75
N:120941,,,216.11
N:124086,,,298.55
N:14024,,,30.26
N:759097,,,193.92
N:219362,,,50.55
N:282042,,,108.43
N:420516,,,112.21
N:660957,,,63.46
N:113120,,,240.97
N:492740,,,135.39
N:758261,,,96.95
N:274266,,,387.25
N:104839,,,178.94
N:331563,,,270.92
N:584472,,,330.23
N:784657,,,57.23
N:598957,,,83.28
N:722212,,5.99,63.14
N:340079,,,121.57
N:419962,,,343.38
N:78708,,,106.31
N:106684,,,190.02
N:626314,,,116.04
N:507570,,,109.15
N:594526,,,103.17
N:564195,,,226.62
N:112567,,,198.52
N:749068,,,155.73
N:81502,,,62.53
N:229889,,,148.98
N:405120,,,235.68
N:291291,,,294.79
N:608602,,,339.53
N:502964,,,87.88
N:378720,,,230.86
N:101018,,,56.9
N:115942,,,214.12
N:226251,,,311.99
N:311968,,,63.99
N:116017,,,206.88
N:116852,,,249.8
N:167072,,,289.13
N:393068,,,281.26
N:542897,,,94.95
N:556326,,,256.29
N:424480,,,282.63
N:256675,,,332.57
N:594353,,4.88,39.17
N:456450,,,363.48
N:134949,,,327.62
N:722459,,,46.93
N:325833,,,230.12
N:441401,,,91.49
N:300479,,,214.11
N:306548,,,238.0
N:531299,,,45.96
N:307296,,,266.46
N:238009,,,237.35
N:269823,,,350.94
N:195297,,3.68,43.48
N:636356,,,402.43
N:364442,,,270.74
N:505709,,,75.77
N:437827,,,263.43
N:397278,,,42.35
N:89033,,,130.82
N:500608,,,262.63
N:340063,,,222.62
N:171827,,,108.42
N:366571,,,270.55
N:748813,2.53,2.01,47.38
N:472278,,,75.63
N:661207,,,170.03
N:276926,,,332.7
N:389331,,,307.25
N:592641,,,323.44
N:521659,,1.34,44.26
N:389090,,,51.2
N:754553,,,130.54
N:757934,,,231.93
N:230433,,,235.95
N:158105,,,267.38
N:426100,,,53.32
N:140361,,,204.28
N:160331,,,188.58
N:260629,,,249.89
N:389333,,,251.38
N:558341,,,122.18
N:235166,,,288.69
N:565304,,,70.66
N:554411,,,306.39
N:393083,,,212.99
N:223035,,,244.99
N:256775,,,253.98
N:292900,,,89.59
N:460728,,,42.22
N:517683,,,416.32
N:213169,,,81.89
N:324442,,,238.67
N:337410,,,40.58
N:439754,,,100.58
N:115640,,,219.69
N:258375,,,365.33
N:619970,,,306.98
N:452372,,,42.25
N:581975,,,337.91
N:70308,,,194.67
N:675906,,,239.15
N:666301,,,151.11
N:263203,,,238.23
N:537331,,,111.7
N:262797,,,276.07
N:392642,,,105.55
N:261820,,,292.33
N:673487,,,101.74
N:337962,,,254.18
N:126789,,,128.25
N:656665,,,218.53
N:178238,,,89.05
N:692955,,,301.09
N:768773,,,169.87
N:79195,,,147.44
N:717349,,,292.81
N:70491,,,238.96
N:258567,,,227.87
N:323685,,1.05,61.17
N:581086,,,227.38
N:466652,,,223.28
N:63940,,,296.42
N:109201,,,288.98
N:623218,,,254.22
N:299230,,,250.97
N:63769,,,93.68
N:203821,,,315.56
N:190095,,,46.4
N:240547,,,145.86
N:223303,,,82.17
N:311160,,,289.64
N:217887,,,71.24
N:234693,,,333.92
N:132168,,,368.77
N:422176,,,276.33
N:501657,,,250.81
N:224673,,,308.0
N:341663,,,152.18
N:392645,,,216.01
N:763208,,,509.52
N:270424,,,321.75
N:366195,,,259.36
N:488188,,,318.28
N:429065,,,305.2
N:531243,,,110.25
N:230996,,,284.82
N:105710,,,298.22
N:307064,,,100.94
N:461847,,3.2,50.16
N:566744,,,301.68
N:269672,,,221.32
N:111978,,,285.53
N:592392,,,265.66
N:426702,,,353.44
N:525904,,,224.77
N:243835,,,78.65
N:312879,,,357.16
N:293712,,,246.72
N:228715,,,273.85
N:471004,,,42.17
N:213210,,,97.76
N:595434,,,63.38
N:364038,,,271.1
N:78928,,,243.54
N:216764,,,41.94
N:460043,,,304.49
N:504034,,,359.24
N:501172,,,254.81
N:553010,,,70.17
N:200350,,,295.65
N:420296,,,225.96
N:341624,,,61.54
N:489998,,,258.96
N:34642,,,105.39
N:223725,,,233.75
N:503620,,,251.49
N:344483,,,147.49
N:364751,,,212.99
N:617496,,,311.95
N:91859,,,45.93
N:129892,,,294.43
N:59736,,,113.77
N:347349,,,42.79
N:695306,,,192.14
N:191053,,,310.93
N:258564,,,254.99
N:189830,,,75.98
N:452778,,,360.23
N:364586,,,259.63
N:373967,,,89.92
N:187802,,,154.63
N:636441,,,39.76
N:172621,,,179.9
N:533719,,,317.97
N:84846,,13.16,64.27
N:23657,,,127.05
N:591177,,,300.07
N:434945,,,110.16
N:359908,,,375.76
N:525414,,,283.31
N:240773,,,312.52
N:203221,,,301.33
N:124836,,,46.75
N:503339,,,270.19
N:335301,,,355.55
N:254853,,0.9,82.36
N:338262,,,209.56
N:157379,,,290.0
N:391966,,,244.03
N:326512,,,280.32
N:420912,2.38,3.8,49.25
N:370703,,,234.37
N:501141,,,86.1
N:623749,,,301.26
N:341824,,,331.56
N:376150,,,272.11
N:192240,,,186.69
N:466422,,,255.08
N:394122,,,194.08
N:434588,,,223.63
N:124818,,,320.82
N:466288,,,403.43
N:577997,,,25.13
N:136028,,,104.27
N:342292,,,283.28
N:627588,,,219.72
N:767380,,,66.18
N:226841,,,82.25
N:119888,,,449.38
N:295899,,,45.02
N:539331,,,74.43
N:421316,,,140.37
N:74817,,,110.17
N:187685,,,251.88
N:410000,,,205.42
N:571000,,,75.06
N:106241,,,49.07
N:764248,,,257.3
N:530979,,,528.75
N:73934,,,132.87
N:700220,,,244.49
N:419803,,4.73,46.39
N:190277,,,240.91
N:359434,,,172.97
N:336001,,,270.23
N:610157,,,83.23
N:558357,,,412.52
N:516046,,,154.78
N:434190,,,119.43
N:340033,,,307.01
N:356901,,,178.3
N:169298,,,232.35
N:203508,,,280.19
N:295591,,,144.04
N:175507,,,339.97
N:519719,,,237.24
N:172992,,,257.35
N:159535,,,249.98
N:263294,,,249.75
N:622984,,,270.35
N:561091,,,447.79
N:50480,,,84.25
N:176914,,,150.82
N:195466,,,304.8
N:457675,,,179.61
N:590118,,,304.65
N:255804,,,228.65
N:518228,,,247.51
N:513481,,3.91,61.18
N:425954,,,216.47
N:199486,,,123.0
N:172571,,,331.17
N:435109,,,294.67
N:499013,,,151.1
N:627556,,,92.2
N:227138,,,72.85
N:493052,,,203.01
N:362720,,,246.22
N:585575,,,164.96
N:256516,,,259.59
N:330033,,,194.53
N:291369,,,246.28
N:558456,,1.56,37.68
N:461211,,3.83,30.67
N:454686,,,344.42
N:70997,,,37.51
N:76141,,,254.86
N:218138,,,142.6
N:807002,,,113.22
N:176326,,,141.16
N:130078,,,267.6
N:431578,,,297.15
N:570486,,,258.76
N:228017,,,301.14
N:558449,,,227.91
N:350657,,,89.01
N:551183,,,74.76
N:260854,,,259.85
N:103884,2.22,3.52,97.02
N:583669,,,299.99
N:425035,,,93.51
N:108338,,,52.43
N:333104,,,295.44
N:414312,,,109.25
N:238998,,,77.5
N:420763,,5.28,54.16
N:70748,,,51.0
N:668210,,,280.67
N:292483,,,217.01
N:195147,,,284.9
N:391819,,,164.79
N:193016,,,329.79
N:172251,,,140.45
N:137921,,,258.86
N:405919,,,261.3
N:255703,,,68.06
N:334157,,,190.26
N:737000,,,74.54
N:488533,,,258.44
N:675327,,,86.9
N:465713,,,297.79
N:70525,,,238.11
N:409932,,,62.61
N:554199,,,228.3
N:751149,,,304.29
N:661043,,,259.99
N:639571,,,52.72
N:523068,,,409.81
N:498859,,,129.09
N:293627,,,244.23
N:371683,,,145.33
N:395111,,,248.96
N:187180,,,222.73
N:631374,,,172.24
N:255377,,,253.07
N:344615,,,281.03
N:395371,,,329.65
N:74540,,,53.21
N:554223,,,185.35
N:427984,,,254.52
N:522011,,,318.57
N:112264,,,292.55
N:648438,,,375.99
N:127298,,,155.14
N:451918,,,70.08
N:282028,,,116.97
N:558413,,,428.66
N:570012,,,92.04
N:256580,,,47.28
N:311293,,,113.46
N:456759,,,234.14
N:391921,,,212.0
N:390219,,,278.8
N:404073,,,248.81
N:476649,,,166.09
N:229629,,,48.22
N:302485,,,75.22
N:573822,,,127.18
N:131383,,,315.26
N:116653,,,251.41
N:171630,,,245.14
N:271578,,,249.67
N:502893,,,277.29
N:294922,,,82.94
N:204358,,,254.57
N:265155,,,417.52
N:425654,,,213.32
N:363848,,,207.65
N:765229,,,95.79
N:614894,,,361.42
N:674460,,,49.78
N:87569,,,288.4
N:526655,,,286.84
N:504344,,,78.97
N:271336,,,107.31
N:593196,,,47.41
N:271528,,,278.94
N:222172,,,252.15
N:21972,,,300.96
N:685398,,,50.43
N:394940,,,163.4
N:432329,,,241.96
N:131384,,,50.55
N:668485,,,203.37
N:668260,,,280.03
N:266250,,,135.06
N:300890,,,222.53
N:195699,,,243.86
N:553930,,,283.38
N:595913,,,118.94
N:105695,,,251.96
N:607363,,,286.97
N:444525,,,57.77
N:359708,,,353.39
N:598445,,,94.05
N:618502,,,43.58
N:755084,,,223.78
N:627962,,,80.52
N:533325,,,250.58
N:106448,,,239.71
N:627053,,,102.41
N:201940,,,255.74
N:290528,,,34.59
N:659134,,,54.24
N:590876,,,392.46
N:361438,,,101.78
N:553378,,,326.67
N:392622,,,281.91
N:109017,,,285.68
N:323666,,4.11,52.49
N:341020,,,270.15
N:109830,,,225.92
N:361422,,,274.06
N:294433,,,81.17
N:611977,,,85.51
N:409734,,,80.1
N:257012,,,382.65
N:435701,,,294.4
N:33214,,,26.16
N:202185,,,286.45
N:333462,,,326.4
N:109245,,,209.99
N:636708,,,401.57
N:196511,,,262.99
N:706904,,6.83,169.45
N:137910,,,74.7
N:394025,,,205.58
N:261366,,,277.35
N:536980,,,391.98
N:358498,,,58.09
N:260555,,,236.67
N:555446,,,40.01
N:452698,,,246.06
N:481117,,,177.26
N:619250,,,166.99
N:355495,,,94.83
N:463847,,,271.58
N:537445,,,84.67
N:711154,,,136.43
N:356697,,,153.13
N:325956,,,309.11
N:707520,,,486.46
N:588041,,,465.88
N:458981,,,403.82
N:626229,,,143.53
N:587756,,,185.91
N:464797,,,248.17
N:699909,,,245.11
N:188221,,,229.5
N:342486,,,360.61
N:193932,,,237.8
N:400032,,,82.64
N:369391,,,304.8
N:687409,,,105.1
N:556446,,,196.53
N:505496,,,58.49
N:143609,,,153.83
N:498380,,,224.57
N:106780,,,257.85
N:524970,,,83.83
N:349583,,6.58,37.9
N:624087,,,282.74
N:349172,,,62.35
N:326554,,,147.84
N:422486,,,300.89
N:363876,,,230.91
N:615752,,,282.74
N:551106,,,177.67
N:201132,,,95.19
N:369346,,,359.05
N:623840,,,101.13
N:190046,,,271.43
N:426319,,,49.85
N:473623,,,94.97
N:306438,,,133.74
N:128769,,,243.55
N:272110,,,323.16
N:293644,,,298.83
N:536097,,,210.81
N:493644,,,68.36
N:531822,,,303.63
N:587422,,,184.84
N:550636,,,50.81
N:391908,,1.96,43.72
N:453734,,,291.22
N:536084,,,118.94
N:454454,5.03,2.85,179.38
N:607926,,,67.5
N:73239,,,243.69
N:225466,,,213.84
N:624344,,,256.17
N:167108,,,160.15
N:313223,,,37.78
N:326379,,,71.2
N:259520,,,212.8
N:130870,,,215.11
N:276128,,,142.82
N:667969,,,230.32
N:422159,,,78.93
N:457410,,,56.27
N:106216,,,207.69
N:360650,,,264.88
N:559094,,,68.12
N:429853,,,479.87
N:500973,,,167.54
N:420508,,5.1,56.56
N:157905,,,270.86
N:459132,,,241.0
N:703646,,,86.82
N:298428,,,221.62
N:614784,,,50.73
N:666506,,,488.57
N:468031,,,205.32
N:406270,,,260.9
N:260772,,,247.93
N:319745,,,88.9
N:674041,,,391.04
N:236105,,,99.4
N:595649,,,123.12
N:157514,,,261.25
N:616354,,,81.6
N:595608,,,319.83
N:201921,,,26.78
N:389083,,,140.79
N:35428,,,187.56
N:587986,,,465.78
N:199451,,,53.67
N:491211,,,275.55
N:71150,,,107.12
N:647962,,,266.31
N:314408,,,122.54
N:627585,,,111.57
N:78696,,,304.5
N:84127,,,222.63
N:668441,,,163.42
N:139743,,,75.21
N:240390,,,77.84
N:601993,,,84.47
N:167782,,,332.34
N:636576,,8.55,60.5
N:611660,,,282.03
N:397200,,,232.18
N:192934,,,241.56
N:596595,,,73.55
N:217131,,,92.46
N:438268,,,112.5
N:424199,,,188.03
N:566972,,,214.17
N:402265,,,103.11
N:700154,,,284.27
N:253265,,,61.39
N:394760,,,268.44
N:611109,,,448.54
N:534755,,,70.76
N:378755,,,83.04
N:268142,,,284.42
N:294309,,,65.55
N:189757,,2.94,59.37
N:679208,,,334.31
N:517581,,,348.99
N:403785,,,308.25
N:276351,,,235.84
N:302094,,,301.54
N:275400,,,71.61
N:327340,,,286.99
N:178396,,,105.55
N:476687,,,216.07
N:295270,,,273.68
N:265173,,,291.2
N:158917,,,71.92
N:162938,,,64.6
N:535007,,,247.94
N:703815,,,162.75
N:328723,,2.96,45.15
N:431249,,,161.86
N:551271,,,257.12
N:156633,,,259.93
N:457306,,,226.46
N:461661,,,129.1
N:742167,,,271.4
N:502612,,,74.3
N:687542,,,305.08
N:666410,,,360.22
N:195470,,,269.11
N:338628,,,32.91
N:473739,,,88.61
N:496758,,,451.06
N:162606,,,244.97
N:299562,,,274.96
N:579480,3.4,7.05,128.32
N:519507,,,212.21
N:293057,,1.69,66.8
N:511455,,,241.32
N:89366,,,98.18
N:592168,,,302.99
N:577584,,,38.25
N:361735,,,274.83
N:272126,,,309.66
N:426307,,,340.1
N:368650,,,44.23
N:580862,,,143.56
N:692868,,,96.2
N:165700,,,60.4
N:767338,,,144.99
N:565934,,,53.5
N:221025,,,51.55
N:410574,,,187.52
N:475473,,,25.12
N:259818,,,215.51
N:140236,,,71.75
N:594716,,,239.89
N:488299,,,145.5
N:329979,,,41.83
N:113350,,,219.02
N:347191,,,136.13
N:618014,,,57.94
N:544036,,,62.14
N:295003,,,42.23
N:441695,,,70.72
N:109549,,,209.92
N:228949,,,292.05
N:335072,,,98.79
N:552468,,,366.95
N:167341,,,453.34
N:153519,,,37.52
N:171021,,,308.8
N:551427,,4.33,79.05
N:294523,,,204.81
N:458161,,5.6,80.55
N:585768,,,172.49
N:423051,,,222.98
N:312174,,,122.03
N:591001,,,305.26
N:451929,,,189.55
N:330937,3.12,7.19,58.72
N:680914,,,256.57
N:276555,,,261.87
N:653943,,,140.71
N:456390,,,335.29
N:658787,,,45.46
N:487004,,,297.87
N:569767,,,90.11
N:261427,,,216.76
N:386485,,,136.91
N:586850,,,384.18
N:589084,,,399.0
N:298434,,,193.89
N:365938,,,270.06
N:282078,,,99.4
N:225606,,,186.55
N:430582,,,309.69
N:332948,,,290.05
N:202236,,,366.99
N:154425,,,100.57
N:530994,,,372.34
N:195516,,,179.34
N:265587,,,101.77
N:666215,,,419.1
N:236356,,,64.08
N:452516,,,358.78
N:520567,,,309.68
N:463246,,,268.94
N:684876,,,293.03
N:267342,,,372.06
N:230643,,,98.36
N:227347,,,214.29
N:268357,,,109.85
N:204990,,,43.15
N:226812,,,43.81
N:218178,,,50.21
N:167606,,,75.96
N:186010,,,42.13
N:308136,,,266.49
N:581272,,,330.65
N:556512,,,45.58
N:135886,,,51.18
N:685570,,,183.43
N:436082,,,301.5
N:707140,,,606.32
N:581738,,,45.28
N:370048,,,328.21
N:456872,,,187.81
N:366468,,,285.11
N:642446,,,393.48
N:67026,,,254.16
N:366202,,,299.02
N:328636,,,315.1
N:326251,,,55.02
N:486376,,,311.59
N:594180,,,315.76
N:538295,,,85.71
N:556363,,,223.99
N:384573,,,39.34
N:284780,,,85.98
N:226150,,,292.62
N:394270,,,67.68
N:344913,,,66.98
N:40651,,,282.06
N:764681,,,242.31
N:696601,,,44.64
N:234573,,,331.84
N:325498,,,247.29
N:192957,,,349.63
N:591543,,,233.91
N:294495,3.32,1.73,53.08
N:388112,,,161.23
N:609623,,,316.86
N:269210,,,87.08
N:178244,,,73.05
N:83814,,,309.71
N:207461,,,150.78
N:551040,,,147.83
N:498705,,,130.33
N:608650,,,389.66
N:538277,,,61.09
N:405954,,,119.76
N:368892,,,324.76
N:263201,,,168.66
N:660903,,,355.27
N:801570,,,66.01
N:502705,,,107.8
N:220855,,,46.01
N:381414,,,98.11
N:229494,,,66.85
N:225148,,,191.9
N:385913,,,201.4
N:612635,,,348.11
N:361298,,,270.07
N:168999,,,272.58
N:451645,,,231.59
N:366474,,,45.82
N:562561,,,119.12
N:420559,,,159.96
N:234103,,1.5,68.3
N:592621,,,263.29
N:410532,,,105.08
N:532907,,,263.95
N:494476,,,241.85
N:262652,,,334.41
N:607921,,,377.1
N:20561,,,223.27
N:224663,4.78,3.61,160.05
N:231916,,,44.92
N:395530,,,288.31
N:426268,,,231.13
N:358457,,,85.6
N:425694,,,196.52
N:187572,,,170.56
N:681467,,,120.98
N:503113,,,247.92
N:561024,,,303.27
N:218311,,,91.45
N:390995,,,311.84
N:464470,,9.15,50.61
N:419429,3.62,4.22,134.91
N:302484,,,502.18
N:605133,,8.44,150.02
N:492837,,,260.05
N:456899,,,232.2
N:766386,,,101.56
N:330804,,,261.27
N:337996,,,435.4
N:166242,,,205.63
N:489055,,,355.43
N:517787,,,155.59
N:555584,,,352.29
N:586491,,,298.46
N:188052,,,281.6
N:767127,,,172.51
N:121363,,,280.36
N:295611,,,155.54
N:309261,,,293.45
N:300295,,,361.95
N:508022,,,26.31
N:370539,,,54.89
N:475489,,,78.72
N:323804,,,223.86
N:260706,,,277.22
N:474479,,,111.86
N:324071,,,204.48
N:419781,,,82.47
N:759692,,,215.66
N:673327,,,333.92
N:373502,,,238.06
N:152479,,,311.01
N:273716,,,64.82
N:608809,5.41,2.95,140.88
N:255743,,,271.22
N:153298,,,75.89
N:270926,,,229.38
N:607603,,,181.06
N:187667,,,304.35
N:278183,,,67.68
N:396539,,,245.16
N:308259,,,328.47
N:441195,,,66.43
N:455074,,,281.71
N:124547,,,55.5
N:306435,,,299.4
N:452630,,,286.12
N:620935,,,130.36
N:585423,,,161.74
N:469993,,,237.47
N:223406,,2.6,39.88
N:560358,,,112.5
N:233032,,,237.83
N:236635,,,111.04
N:493569,,,233.76
N:225222,,,25.9
N:195093,,,258.63
N:365971,,,250.57
N:164834,,,266.58
N:252821,,,131.05
N:330854,,,364.58
N:367809,,,263.53
N:517169,,,366.22
N:459656,,,98.25
N:259532,,,271.56
N:389492,,,250.52
N:520897,,,303.88
N:263308,,,50.29
N:49827,,,87.46
N:89294,,,116.55
N:607722,,,345.98
N:176598,,,106.51
N:327406,,,149.15
N:486096,,,207.63
N:465962,,,51.1
N:573849,,,96.45
N:27211,,,46.07
N:566063,,,282.62
N:35080,,,106.81
N:598398,,,25.76
N:257659,,,288.03
N:260066,,,236.96
N:259953,,,246.44
N:76534,,,40.22
N:233132,,,535.6
N:452972,,,52.64
N:346912,,,78.86
N:624872,,,121.17
N:584184,2.05,2.17,52.92
N:200785,,,254.24
N:362832,,,221.11
N:594380,,,196.68
N:195896,,,246.13
N:596933,,,92.42
N:236334,,,179.43
N:763496,,,234.46
N:608201,,,349.21
N:176210,,,141.0
N:398465,,,380.2
N:560884,,,270.43
N:157377,,,169.76
N:141283,,,57.79
N:124824,,,80.75
N:395102,,,245.93
N:735126,,6.21,55.4
N:342761,,,253.19
N:672921,,,109.67
N:654149,,,100.02
N:419558,,,76.68
N:493026,,,306.2
N:358356,,,314.09
N:589471,4.36,3.43,292.28
N:267136,,,97.96
N:454281,,,294.06
N:87299,,,203.94
N:722341,,,98.82
N:372541,,,304.72
N:199226,,,178.57
N:472286,,,71.14
N:435864,,,287.83
N:592738,,,403.17
N:562137,,,258.38
N:309347,,,151.7
N:127873,,,246.62
N:622570,,,268.28
N:287189,,,69.66
N:19997,6.41,2.95,147.05
N:189255,,,49.76
N:711405,,,107.68
N:430185,,,143.9
N:452418,,,271.8
N:308338,,,228.31
N:456771,,,70.82
N:553802,,,51.85
N:141104,,,62.47
N:516137,,5.0,52.69
N:764736,,,102.53
N:232456,,,347.67
N:199215,,,314.4
N:522321,,,38.4
N:432752,,,157.04
N:79781,,,45.43
N:608248,,,303.84
N:234442,,,34.9
N:130474,,,256.76
N:664017,,,363.19
N:70164,,,193.28
N:308720,,,144.66
N:271855,,,322.26
N:262253,,,204.88
N:271507,,,246.03
N:462984,,,69.63
N:418046,,,63.86
N:592691,,,333.53
N:581903,,,206.98
N:266275,,,205.98
N:706727,,,333.59
N:636723,,,74.37
N:270115,,,279.74
N:667494,,,118.0
N:612824,,,317.22
N:202228,,,252.78
N:412982,,,87.87
N:222748,,,156.38
N:413276,,,85.52
N:240833,,,306.22
N:390788,,,222.31
N:254978,,0.87,51.26
N:493860,,,462.79
N:273965,,,102.56
N:428259,,,301.95
N:231081,,,241.37
N:150743,3.93,4.1,118.63
N:623815,,,54.78
N:619217,,,49.72
N:237605,,,129.86
N:155834,,,355.27
N:374581,,,109.61
N:468058,,,57.65
N:174578,,2.15,87.75
N:241658,,,107.83
N:70933,,,310.87
N:225833,,,37.36
N:662851,,,101.35
N:392935,,,242.77
N:373460,,,255.2
N:530621,,,217.06
N:455054,,,49.49
N:562375,,,273.63
N:538540,,,117.76
N:468891,,,288.19
N:266816,,,310.59
N:368173,,,45.68
N:240754,,,77.28
N:570341,,,133.54
N:621990,,,235.03
N:153244,,,334.44
N:594611,,,337.42
N:609764,,,441.43
N:431870,,,91.24
N:393738,,,222.72
N:192160,,,214.33
N:367978,,,351.09
N:208068,,,260.39
N:521103,,,29.15
N:450106,,,56.35
N:299529,,,292.26
N:487548,,,345.3
N:70456,,,238.16
N:116909,,,330.26
N:595839,,,92.46
N:390304,,,49.67
N:619460,,,289.38
N:488848,,,86.03
N:536354,,,316.12
N:586086,,,277.66
N:382288,,,109.2
N:231931,,,250.02
N:362927,,,211.9
N:124058,,,270.08
N:426165,,,240.84
N:373707,,,330.54
N:260995,,,215.37
N:616278,,,536.15
N:119449,,,44.15
N:594873,,,416.03
N:274135,,,140.28
N:309040,,,82.52
N:237075,,,341.86
N:207464,,,283.76
N:303256,,,444.13
N:471618,,,777.15
N:552741,,,222.17
N:67671,,,99.48
N:205821,,,61.36
N:373073,,,294.35
N:368181,,,68.86
N:419478,,,281.24
N:224440,,,96.9
N:316982,,,57.93
N:73763,,,247.61
N:435588,,,144.82
N:83783,,,258.45
N:613247,,,338.79
N:768372,,,282.82
N:269249,,,340.59
N:309540,,,158.83
N:38856,,,54.05
N:255547,,,503.8
N:566735,,,283.38
N:583570,,,235.36
N:463130,,,229.72
N:376473,,,222.8
N:580727,,,43.68
N:111077,,,331.72
N:525883,,,188.57
N:236894,,,237.78
N:231162,,,260.35
N:648323,,5.36,77.02
N:112360,,,283.4
N:238643,,,245.45
N:400257,,,120.02
N:123424,,,152.07
N:12142,,,426.93
N:125997,,,348.71
N:234516,,,217.11
N:587231,,,332.62
N:168710,,,228.54
N:291460,,,303.72
N:405891,,,132.88
N:539381,,,61.4
N:240478,,,101.98
N:301595,,,323.55
N:431130,,,331.87
N:648537,,,405.66
N:593278,,,360.5
N:227724,,,190.65
N:291540,,,260.78
N:291699,,,326.19
N:652586,,,108.56
N:475283,,,514.36
N:492410,,6.73,48.21
N:452773,,,259.51
N:67475,,,211.09
N:666254,,,51.85
N:112963,,,300.49
N:502481,,,78.31
N:157176,,,55.93
N:126684,,,301.12
N:585583,,,252.6
N:256125,,,217.61
N:158224,,,43.87
N:582695,,,346.08
N:642259,,,387.91
N:403564,,,341.65
N:749700,,,136.22
N:626539,,,34.53
N:357910,,,215.08
N:470345,,,351.43
N:470647,,,116.83
N:449979,,,280.67
N:265897,,,249.6
N:598864,,,207.75
N:554302,,,285.19
N:84581,,,306.65
N:750963,,,145.36
N:564260,,,340.6
N:189356,,7.74,47.52
N:608381,,,269.09
N:335940,,,273.53
N:614856,,,253.09
N:304775,,,62.41
N:302199,,,255.43
N:398074,,,316.05
N:328800,,,297.92
N:564728,,,50.38
N:457099,,,281.58
N:335991,,13.78,47.63
N:177569,,,91.88
N:70601,,,277.33
N:500684,,,227.13
N:266281,,,265.48
N:580705,,,253.26
N:284990,,,98.45
N:106918,,,281.18
N:394040,,,206.39
N:687274,,,316.14
N:608780,,,352.75
N:407643,,,108.84
N:431511,,,56.94
N:727010,,,326.86
N:265425,,,189.56
N:583822,,,283.2
N:337485,,,207.49
N:208459,,,308.46
N:466491,,,264.04
N:611969,,,42.76
N:687572,,,320.14
N:595919,,,95.99
N:255458,,,53.48
N:602320,,,88.02
N:257259,,7.91,44.89
N:648356,,,329.9
